student_id,program,education_level,academic_year,place_type,course,absence_status,discipline,module,exam_type,grade_10,difficulty_avg_score,std_deviation,students_responsed_ratio,exam_type_prev,grade_prev,avg_grade_prev,min_prev,max_prev,target_grade,target_type
1,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Веб-поиск и ранжирование,1,Первая сдача,9,4.5,0.80623,0.6666666666666666,,,7.384615384615385,4.0,10.0,7.0,Первая сдача
1,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Правовая грамотность,2,Первая сдача,8,3.5833,1.55233,0.8571428571428571,,,7.647058823529412,4.0,10.0,8.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Дискретная математика,1,Первая сдача,7,,,,,,7.0,7.0,7.0,7.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Алгоритмы и структуры данных,2,Первая сдача,6,,,,,,6.666666666666667,6.0,7.0,7.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Дискретная математика,2,Первая сдача,7,,,,Первая сдача,7.0,6.2,5.0,7.0,7.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Математический анализ 1,2,Первая сдача,6,,,,,,6.333333333333333,5.0,7.0,1.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Дискретная математика,4,Первая сдача,7,,,,Первая сдача,7.0,6.142857142857143,5.0,8.0,7.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Линейная алгебра и геометрия,4,Первая сдача,3,,,,,,6.2,5.0,8.0,5.0,Пересдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Математический анализ 1,4,Первая сдача,1,,,,Первая сдача,6.0,6.0,3.0,8.0,3.0,Пересдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Математический анализ 1,4,Пересдача,3,,,,Первая сдача,1.0,5.578947368421052,1.0,8.0,6.0,Пересдача с комиссией
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Дискретная математика,1,Первая сдача,7,,,,Первая сдача,7.0,5.476190476190476,1.0,8.0,6.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Дискретная математика,2,Первая сдача,6,,,,Первая сдача,7.0,5.583333333333333,1.0,8.0,5.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Основы машинного обучения,3,Первая сдача,7,,,,,,5.655172413793103,1.0,8.0,8.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Независимый экзамен по программированию. Продвинутый уровень,4,Первая сдача,6,,,,,,5.67741935483871,1.0,8.0,5.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Теория вероятностей и математическая статистика,4,Первая сдача,5,,,,,,5.714285714285714,1.0,8.0,6.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Численные методы и методы оптимизации,4,Первая сдача,9,,,,,,5.694444444444445,1.0,8.0,7.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Коммерческие за счет средств вуза,4,\N,Теория вероятностей и математическая статистика,1,Первая сдача,6,,,,Первая сдача,5.0,5.7631578947368425,1.0,9.0,8.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Коммерческие за счет средств вуза,4,\N,Машинное обучение,3,Первая сдача,6,,,,,,5.934782608695652,1.0,9.0,4.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Коммерческие за счет средств вуза,4,\N,Машинное обучение,3,Первая сдача,4,,,,Первая сдача,6.0,5.9361702127659575,1.0,9.0,4.0,Первая сдача
2,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Коммерческие за счет средств вуза,4,\N,Независимый экзамен по английскому языку,3,Первая сдача,5,,,,,,5.857142857142857,1.0,9.0,5.0,Первая сдача
3,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,1,Первая сдача,7,,,,,,8.0,8.0,8.0,6.0,Первая сдача
3,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Алгоритмы и структуры данных,2,Первая сдача,7,,,,,,8.0,7.0,9.0,5.0,Первая сдача
3,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,6,,,,Первая сдача,7.0,7.75,7.0,9.0,8.0,Первая сдача
3,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,2,Первая сдача,8,,,,,,7.4,6.0,9.0,6.0,Первая сдача
3,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Основы и методология программирования,2,Первая сдача,8,,,,,,7.5,6.0,9.0,10.0,Первая сдача
3,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Язык программирования C++,2,Первая сдача,8,,,,,,7.625,6.0,9.0,7.0,Первая сдача
3,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Алгоритмы и структуры данных,4,Первая сдача,5,,,,Первая сдача,7.0,7.909090909090909,6.0,10.0,6.0,Первая сдача
3,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,4,Первая сдача,8,,,,Первая сдача,6.0,7.538461538461538,5.0,10.0,8.0,Первая сдача
3,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,3,\N,Алгоритмы и структуры данных,2,Первая сдача,6,,,,Первая сдача,5.0,7.6,5.0,10.0,8.0,Первая сдача
3,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,8,,,,Первая сдача,8.0,7.478260869565218,5.0,10.0,7.0,Первая сдача
3,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,3,\N,Математический анализ 2,2,Первая сдача,3,,,,,,7.5,5.0,10.0,7.0,Пересдача
3,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,3,\N,Язык программирования Java,3,Первая сдача,9,,,,,,7.392857142857143,3.0,10.0,9.0,Первая сдача
4,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,1,Первая сдача,9,,,,,,8.0,8.0,8.0,8.0,Первая сдача
4,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Алгоритмы и структуры данных,2,Первая сдача,8,,,,,,8.75,8.0,10.0,8.0,Первая сдача
4,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,8,,,,Первая сдача,9.0,8.6,8.0,10.0,9.0,Первая сдача
4,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Математический анализ 1,2,Первая сдача,7,,,,,,8.5,8.0,10.0,8.0,Первая сдача
4,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Бюджетные,3,\N,Дискретная математика,4,Первая сдача,9,,,,Первая сдача,8.0,7.916666666666667,6.0,10.0,10.0,Первая сдача
4,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Дискретная математика,1,Первая сдача,10,,,,Первая сдача,9.0,8.0625,6.0,10.0,10.0,Первая сдача
4,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,10,,,,Первая сдача,10.0,8.105263157894736,6.0,10.0,10.0,Первая сдача
4,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Основы машинного обучения,3,Первая сдача,10,,,,,,8.304347826086957,6.0,10.0,9.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Дискретная математика,1,Первая сдача,9,,,,,,8.0,8.0,8.0,8.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Алгоритмы и структуры данных,2,Первая сдача,6,,,,,,8.333333333333334,8.0,9.0,5.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Алгоритмы и структуры данных,2,Первая сдача,5,,,,Первая сдача,6.0,7.75,6.0,9.0,5.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Дискретная математика,2,Первая сдача,8,,,,Первая сдача,9.0,6.666666666666667,4.0,9.0,7.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Математический анализ 1,2,Первая сдача,6,,,,,,6.857142857142857,4.0,9.0,6.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Язык программирования C++,2,Первая сдача,2,,,,,,6.6,4.0,9.0,5.0,Пересдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,invalid,Внутренний экзамен по английскому языку (1 курс),4,Первая сдача,0,,,,,,6.0,2.0,9.0,5.0,Пересдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2022,Коммерческие за счет средств вуза,4,\N,Дискретная математика,4,Первая сдача,7,,,,Первая сдача,8.0,5.625,0.0,9.0,7.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Дискретная математика,1,Первая сдача,7,,,,Первая сдача,7.0,5.619047619047619,0.0,9.0,5.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Дискретная математика,2,Первая сдача,5,,,,Первая сдача,7.0,5.666666666666667,0.0,9.0,6.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Основы машинного обучения,3,Первая сдача,6,,,,,,5.67741935483871,0.0,9.0,7.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Независимый экзамен по программированию. Продвинутый уровень,4,Первая сдача,4,,,,,,5.696969696969697,0.0,9.0,6.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Теория вероятностей и математическая статистика,4,Первая сдача,6,,,,,,5.605263157894737,0.0,9.0,7.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Численные методы и методы оптимизации,4,Первая сдача,9,,,,,,5.615384615384615,0.0,9.0,9.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Коммерческие за счет средств вуза,4,\N,Теория вероятностей и математическая статистика,1,Первая сдача,7,,,,Первая сдача,6.0,5.7,0.0,9.0,7.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Коммерческие за счет средств вуза,4,invalid,Революционные идеи: введение в политическую философию,2,Первая сдача,0,,,,,,5.954545454545454,0.0,10.0,0.0,Пересдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Коммерческие за счет средств вуза,4,\N,Машинное обучение,3,Первая сдача,4,,,,,,5.857142857142857,0.0,10.0,4.0,Первая сдача
5,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Коммерческие за счет средств вуза,4,\N,Независимый экзамен по английскому языку,3,Первая сдача,6,,,,,,5.784313725490196,0.0,10.0,6.0,Первая сдача
6,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Дискретная математика,2,Первая сдача,6,,,,Первая сдача,9.0,7.666666666666667,5.0,9.0,7.0,Первая сдача
6,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,История России,2,Первая сдача,8,,,,,,7.6,5.0,9.0,7.0,Первая сдача
6,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,valid,Математический анализ 2,2,Первая сдача,0,,,,,,7.666666666666667,5.0,9.0,7.0,Пересдача по уважительной причине
6,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,\N,Основы машинного обучения,3,Первая сдача,7,,,,,,6.666666666666667,0.0,9.0,7.0,Первая сдача
6,Прикладной анализ данных и искусственный интеллект,Бакалавриат,2024,Бюджетные,3,invalid,Теория вероятностей и математическая статистика,4,Первая сдача,3,,,,,,6.6875,0.0,9.0,6.0,Пересдача
7,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Альтернативные языки для JVM,2,Первая сдача,0,,,,,,6.0,6.0,6.0,5.0,Пересдача
7,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Машинное обучение,2,Первая сдача,2,,,,,,4.666666666666667,0.0,8.0,4.0,Пересдача
7,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Независимый экзамен по английскому языку,3,Первая сдача,1,,,,,,4.888888888888889,0.0,9.0,5.0,Пересдача
7,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Веб-поиск и ранжирование,1,Первая сдача,10,4.5,0.80623,0.6666666666666666,,,5.5,0.0,10.0,9.0,Первая сдача
7,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Правовая грамотность,2,Первая сдача,8,3.5833,1.55233,0.8571428571428571,,,6.285714285714286,0.0,10.0,8.0,Первая сдача
7,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,invalid,Анализ программ,3,Первая сдача,0,4.0,0.8165,0.75,,,6.434782608695652,0.0,10.0,6.0,Первая сдача
9,Физика,Бакалавриат,2023,Коммерческие,4,\N,Квантовая механика,2,Первая сдача,6,,,,,,7.0,6.0,8.0,7.0,Первая сдача
9,Физика,Бакалавриат,2023,Коммерческие,4,\N,Физика конденсированного состояния,4,Первая сдача,8,,,,,,6.785714285714286,5.0,10.0,8.0,Первая сдача
9,Физика,Бакалавриат,2024,Коммерческие,4,\N,Численные методы,1,Первая сдача,6,,,,,,6.866666666666666,5.0,10.0,7.0,Первая сдача
10,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Квантовая механика,2,Первая сдача,9,,,,,,9.0,8.0,10.0,9.0,Первая сдача
10,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Независимый экзамен по английскому языку,3,Первая сдача,10,,,,,,9.0,7.0,10.0,7.0,Первая сдача
10,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Физика конденсированного состояния,4,Первая сдача,10,,,,,,9.266666666666667,7.0,10.0,10.0,Первая сдача
10,Физика,Бакалавриат,2024,Коммерческие за счет средств вуза,4,\N,Численные методы,1,Первая сдача,7,,,,,,9.3125,7.0,10.0,7.0,Первая сдача
11,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Электродинамика сплошных сред,1,Пересдача,4,,,,Первая сдача,3.0,3.0,3.0,3.0,4.0,Первая сдача
11,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,4,\N,Квантовая механика,2,Первая сдача,5,,,,,,3.5,3.0,4.0,5.0,Первая сдача
11,Физика,Бакалавриат,2023,Коммерческие за счет средств вуза,4,invalid,Физика конденсированного состояния,4,Первая сдача,0,,,,,,5.533333333333333,3.0,7.0,8.0,Первая сдача
11,Физика,Бакалавриат,2024,Коммерческие за счет средств вуза,4,\N,Численные методы,1,Первая сдача,9,,,,,,5.1875,0.0,7.0,9.0,Первая сдача
12,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Веб-поиск и ранжирование,1,Первая сдача,9,4.5,0.80623,0.6666666666666666,,,8.384615384615385,6.0,10.0,9.0,Первая сдача
12,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Правовая грамотность,2,Первая сдача,8,3.5833,1.55233,0.8571428571428571,,,8.470588235294118,6.0,10.0,8.0,Первая сдача
13,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Веб-поиск и ранжирование,1,Первая сдача,6,4.5,0.80623,0.6666666666666666,,,6.769230769230769,4.0,9.0,5.0,Первая сдача
13,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Правовая грамотность,2,Первая сдача,8,3.5833,1.55233,0.8571428571428571,,,6.777777777777778,4.0,9.0,8.0,Первая сдача
14,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Теория вероятностей и математическая статистика,1,Первая сдача,10,,,,,,10.0,10.0,10.0,10.0,Первая сдача
14,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Введение в машинное обучение,2,Первая сдача,10,,,,,,8.5,6.0,10.0,9.0,Первая сдача
14,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Разработка программного обеспечения,2,Первая сдача,7,,,,Первая сдача,10.0,7.75,0.0,10.0,7.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,1,Первая сдача,9,,,,,,9.0,9.0,9.0,9.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Алгоритмы и структуры данных,2,Первая сдача,8,,,,,,8.666666666666666,8.0,9.0,7.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,2,Первая сдача,9,,,,Первая сдача,9.0,8.2,7.0,9.0,7.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Математический анализ 1,2,Первая сдача,7,,,,,,8.333333333333334,7.0,9.0,7.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Основы и методология программирования,2,Первая сдача,8,,,,,,8.142857142857142,7.0,9.0,9.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Язык программирования C++,2,Первая сдача,7,,,,,,8.125,7.0,9.0,8.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Алгоритмы и структуры данных,4,Первая сдача,7,,,,Первая сдача,8.0,7.909090909090909,6.0,9.0,0.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,4,Первая сдача,7,,,,Первая сдача,9.0,7.857142857142857,6.0,9.0,7.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,valid,Алгоритмы и структуры данных,2,Первая сдача,0,,,,Первая сдача,7.0,7.7,6.0,9.0,8.0,Пересдача
15,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Дискретная математика,2,Первая сдача,7,,,,Первая сдача,7.0,7.318181818181818,0.0,9.0,8.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,valid,Математический анализ 2,2,Первая сдача,0,,,,,,7.304347826086956,0.0,9.0,7.0,Пересдача по уважительной причине
15,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Алгоритмы и структуры данных,2,Пересдача,8,,,,Первая сдача,0.0,7.071428571428571,0.0,9.0,7.0,Пересдача
15,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Язык программирования Java,3,Первая сдача,6,,,,,,7.09375,0.0,9.0,9.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Теория вероятностей и математическая статистика,4,Первая сдача,8,,,,,,7.243243243243243,0.0,10.0,9.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Разработка программного обеспечения,1,Первая сдача,9,,,,,,7.3076923076923075,0.0,10.0,7.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Теория вероятностей и математическая статистика,1,Первая сдача,9,,,,Первая сдача,8.0,7.35,0.0,10.0,10.0,Первая сдача
15,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Разработка программного обеспечения,2,Первая сдача,7,,,,Первая сдача,9.0,7.5,0.0,10.0,8.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,1,Первая сдача,9,,,,,,9.0,9.0,9.0,9.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Алгоритмы и структуры данных,2,Первая сдача,8,,,,,,9.0,9.0,9.0,7.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,2,Первая сдача,9,,,,Первая сдача,9.0,8.4,7.0,9.0,9.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Математический анализ 1,2,Первая сдача,7,,,,,,8.5,7.0,9.0,8.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Основы и методология программирования,2,Первая сдача,8,,,,,,8.285714285714286,7.0,9.0,9.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Язык программирования C++,2,Первая сдача,8,,,,,,8.25,7.0,9.0,7.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Алгоритмы и структуры данных,4,Первая сдача,7,,,,Первая сдача,8.0,8.090909090909092,6.0,9.0,6.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,4,Первая сдача,9,,,,Первая сдача,9.0,8.0,6.0,9.0,7.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Дискретная математика,2,Первая сдача,7,,,,Первая сдача,9.0,7.666666666666667,5.0,9.0,6.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Язык программирования Java,3,Первая сдача,8,,,,,,7.423076923076923,5.0,9.0,8.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Независимый экзамен по программированию. Продвинутый уровень,4,Первая сдача,5,,,,,,7.392857142857143,5.0,9.0,6.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Теория вероятностей и математическая статистика,4,Первая сдача,5,,,,,,7.1875,5.0,9.0,7.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Разработка программного обеспечения,1,Первая сдача,10,,,,,,7.147058823529412,5.0,9.0,6.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Теория вероятностей и математическая статистика,1,Первая сдача,7,,,,Первая сдача,5.0,7.228571428571429,5.0,10.0,7.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Введение в машинное обучение,2,Первая сдача,7,,,,,,7.27027027027027,5.0,10.0,9.0,Первая сдача
16,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Разработка программного обеспечения,2,Первая сдача,6,,,,Первая сдача,10.0,7.261904761904762,5.0,10.0,8.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,1,Первая сдача,0,,,,,,9.0,9.0,9.0,7.0,Пересдача
17,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,1,Пересдача,7,,,,Первая сдача,0.0,4.5,0.0,9.0,8.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Алгоритмы и структуры данных,2,Первая сдача,5,,,,,,6.0,0.0,9.0,5.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,2,Первая сдача,8,,,,Пересдача,7.0,6.166666666666667,0.0,9.0,7.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Математический анализ 1,2,Первая сдача,7,,,,,,6.428571428571429,0.0,9.0,5.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Основы и методология программирования,2,Первая сдача,7,,,,,,6.5,0.0,9.0,5.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Язык программирования C++,2,Первая сдача,6,,,,,,6.555555555555555,0.0,9.0,7.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Алгоритмы и структуры данных,4,Первая сдача,5,,,,Первая сдача,5.0,6.25,0.0,9.0,5.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,4,Первая сдача,7,,,,Первая сдача,8.0,6.2,0.0,9.0,8.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Дискретная математика,2,Первая сдача,8,,,,Первая сдача,7.0,6.086956521739131,0.0,9.0,5.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Язык программирования Java,3,Первая сдача,6,,,,,,6.071428571428571,0.0,9.0,8.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2023,Бюджетные,4,\N,Теория вероятностей и математическая статистика,4,Первая сдача,7,,,,,,6.121212121212121,0.0,9.0,6.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Разработка программного обеспечения,1,Первая сдача,10,,,,,,6.2,0.0,9.0,7.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Теория вероятностей и математическая статистика,1,Первая сдача,6,,,,Первая сдача,7.0,6.305555555555555,0.0,10.0,8.0,Первая сдача
17,Прикладная математика и информатика,Бакалавриат,2024,Бюджетные,4,\N,Разработка программного обеспечения,2,Первая сдача,7,,,,Первая сдача,10.0,6.4523809523809526,0.0,10.0,4.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,1,Первая сдача,10,,,,,,9.0,9.0,9.0,10.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Алгоритмы и структуры данных,2,Первая сдача,10,,,,,,9.666666666666666,9.0,10.0,10.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Дискретная математика,2,Первая сдача,10,,,,Первая сдача,10.0,9.6,9.0,10.0,10.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Математический анализ 1,2,Первая сдача,9,,,,,,9.666666666666666,9.0,10.0,9.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Основы и методология программирования,2,Первая сдача,10,,,,,,9.571428571428571,9.0,10.0,10.0,Первая сдача
18,Прикладная математика и информатика,Бакалавриат,2022,Бюджетные,4,\N,Язык программирования C++,2,Первая сдача,10,,,,,,9.625,9.0,10.0,9.0,Первая сдача
